%========================================================================
% Daniel J. Greenhoe 
% file: arbitrary_coef3_psi.dat 
% number of data points = 8192
% Arbitrary 3 coefficient wavelet function 
% 2021 August 27 Friday  (GMT) 
% The command \fileplot{arbitrary_coef3_psi.dat} may be used in a LaTeX environment for plotting data.
% \fileplot is available in the LaTeX PSTricks package.
% Reference: http://www.ctan.org/pkg/pstricks
%========================================================================
[
( 0.0000000000, 0.0000000000)
( 0.0002441704, 0.0000000000)
( 0.0004883409, 0.0000000000)
( 0.0007325113, 0.0000000000)
( 0.0009766817, 0.0000000000)
( 0.0012208522, 0.0000000000)
( 0.0014650226, 0.0000000000)
( 0.0017091930, 0.0000000000)
( 0.0019533634, 0.0000000000)
( 0.0021975339, 0.0000000000)
( 0.0024417043, 0.0000000000)
( 0.0026858747, 0.0000000000)
( 0.0029300452, 0.0000000000)
( 0.0031742156, 0.0000000000)
( 0.0034183860, 0.0000000000)
( 0.0036625565, 0.0000000000)
( 0.0039067269, 0.0000000000)
( 0.0041508973, 0.0000000000)
( 0.0043950678, 0.0000000000)
( 0.0046392382, 0.0000000000)
( 0.0048834086, 0.0000000000)
( 0.0051275791, 0.0000000000)
( 0.0053717495, 0.0000000000)
( 0.0056159199, 0.0000000000)
( 0.0058600903, 0.0000000000)
( 0.0061042608, 0.0000000000)
( 0.0063484312, 0.0000000000)
( 0.0065926016, 0.0000000000)
( 0.0068367721, 0.0000000000)
( 0.0070809425, 0.0000000000)
( 0.0073251129, 0.0000000000)
( 0.0075692834, 0.0000000000)
( 0.0078134538, 0.0000000000)
( 0.0080576242, 0.0000000000)
( 0.0083017947, 0.0000000000)
( 0.0085459651, 0.0000000000)
( 0.0087901355, 0.0000000000)
( 0.0090343059, 0.0000000000)
( 0.0092784764, 0.0000000000)
( 0.0095226468, 0.0000000000)
( 0.0097668172, 0.0000000000)
( 0.0100109877, 0.0000000000)
( 0.0102551581, 0.0000000000)
( 0.0104993285, 0.0000000000)
( 0.0107434990, 0.0000000000)
( 0.0109876694, 0.0000000000)
( 0.0112318398, 0.0000000000)
( 0.0114760103, 0.0000000000)
( 0.0117201807, 0.0000000000)
( 0.0119643511, 0.0000000000)
( 0.0122085215, 0.0000000000)
( 0.0124526920, 0.0000000000)
( 0.0126968624, 0.0000000000)
( 0.0129410328, 0.0000000000)
( 0.0131852033, 0.0000000000)
( 0.0134293737, 0.0000000000)
( 0.0136735441, 0.0000000000)
( 0.0139177146, 0.0000000000)
( 0.0141618850, 0.0000000000)
( 0.0144060554, 0.0000000000)
( 0.0146502259, 0.0000000000)
( 0.0148943963, 0.0000000000)
( 0.0151385667, 0.0000000000)
( 0.0153827372, 0.0000000000)
( 0.0156269076, 0.0000000000)
( 0.0158710780, 0.0000000000)
( 0.0161152484, 0.0000000000)
( 0.0163594189, 0.0000000000)
( 0.0166035893, 0.0000000000)
( 0.0168477597, 0.0000000000)
( 0.0170919302, 0.0000000000)
( 0.0173361006, 0.0000000000)
( 0.0175802710, 0.0000000000)
( 0.0178244415, 0.0000000000)
( 0.0180686119, 0.0000000000)
( 0.0183127823, 0.0000000000)
( 0.0185569528, 0.0000000000)
( 0.0188011232, 0.0000000000)
( 0.0190452936, 0.0000000000)
( 0.0192894640, 0.0000000000)
( 0.0195336345, 0.0000000000)
( 0.0197778049, 0.0000000000)
( 0.0200219753, 0.0000000000)
( 0.0202661458, 0.0000000000)
( 0.0205103162, 0.0000000000)
( 0.0207544866, 0.0000000000)
( 0.0209986571, 0.0000000000)
( 0.0212428275, 0.0000000000)
( 0.0214869979, 0.0000000000)
( 0.0217311684, 0.0000000000)
( 0.0219753388, 0.0000000000)
( 0.0222195092, 0.0000000000)
( 0.0224636796, 0.0000000000)
( 0.0227078501, 0.0000000000)
( 0.0229520205, 0.0000000000)
( 0.0231961909, 0.0000000000)
( 0.0234403614, 0.0000000001)
( 0.0236845318, 0.0000000001)
( 0.0239287022, 0.0000000001)
( 0.0241728727, 0.0000000001)
( 0.0244170431, 0.0000000001)
( 0.0246612135, 0.0000000001)
( 0.0249053840, 0.0000000001)
( 0.0251495544, 0.0000000001)
( 0.0253937248, 0.0000000001)
( 0.0256378953, 0.0000000001)
( 0.0258820657, 0.0000000001)
( 0.0261262361, 0.0000000001)
( 0.0263704065, 0.0000000001)
( 0.0266145770, 0.0000000001)
( 0.0268587474, 0.0000000001)
( 0.0271029178, 0.0000000001)
( 0.0273470883, 0.0000000001)
( 0.0275912587, 0.0000000001)
( 0.0278354291, 0.0000000001)
( 0.0280795996, 0.0000000001)
( 0.0283237700, 0.0000000001)
( 0.0285679404, 0.0000000001)
( 0.0288121109, 0.0000000001)
( 0.0290562813, 0.0000000001)
( 0.0293004517, 0.0000000001)
( 0.0295446221, 0.0000000001)
( 0.0297887926, 0.0000000001)
( 0.0300329630, 0.0000000001)
( 0.0302771334, 0.0000000001)
( 0.0305213039, 0.0000000001)
( 0.0307654743, 0.0000000002)
( 0.0310096447, 0.0000000002)
( 0.0312538152, 0.0000000036)
( 0.0314979856, 0.0000000036)
( 0.0317421560, 0.0000000036)
( 0.0319863265, 0.0000000036)
( 0.0322304969, 0.0000000036)
( 0.0324746673, 0.0000000036)
( 0.0327188377, 0.0000000036)
( 0.0329630082, 0.0000000036)
( 0.0332071786, 0.0000000036)
( 0.0334513490, 0.0000000036)
( 0.0336955195, 0.0000000036)
( 0.0339396899, 0.0000000036)
( 0.0341838603, 0.0000000036)
( 0.0344280308, 0.0000000036)
( 0.0346722012, 0.0000000036)
( 0.0349163716, 0.0000000036)
( 0.0351605421, 0.0000000036)
( 0.0354047125, 0.0000000036)
( 0.0356488829, 0.0000000036)
( 0.0358930534, 0.0000000036)
( 0.0361372238, 0.0000000036)
( 0.0363813942, 0.0000000036)
( 0.0366255646, 0.0000000036)
( 0.0368697351, 0.0000000036)
